request_num,size,duration
202,512,0.014553176006302238
88,512,0.01322315500874538
225,512,0.01881976900040172
169,512,0.0183429220051039
174,512,0.011019300989573821
157,512,0.024208171002101153
235,512,0.012685425012023188
29,1024,0.012935742997797206
152,512,0.025788027996895835
175,512,0.011561694002011791
221,1024,0.011921272001927719
228,512,0.017559030005941167
239,512,0.016417181002907455
96,1024,0.013687462007510476
7,512,0.008322238994878717
161,1024,0.021019322011852637
210,512,0.01056576099654194
31,512,0.01289386599091813
119,512,0.00821743399137631
112,512,0.015203449002001435
106,1024,0.02509292798640672
159,1024,0.011933028989005834
204,1024,0.019721714008483104
135,512,0.024376666988246143
62,1024,0.00972279800043907
155,1024,0.023028362993500195
50,1024,0.02004393099923618
117,512,0.01748386400868185
3,512,0.020083645009435713
188,1024,0.03172576299402863
156,512,0.021214310007053427
203,512,0.019391991998418234
153,512,0.026221502004773356
47,1024,0.013694844994461164
141,512,0.025459526004851796
179,1024,0.01609045299119316
111,512,0.031889784993836656
243,512,0.015762820999952964
182,1024,0.026708143996074796
240,1024,0.017544519010698423
134,1024,0.03364780500123743
214,1024,0.011069173997384496
52,512,0.01608892901276704
144,1024,0.017981395998504013
242,512,0.021050575000117533
148,512,0.013464574003592134
143,512,0.023922337000840344
116,512,0.006423379993066192
69,1024,0.015099418989848346
12,512,0.01922311600355897
51,512,0.028953280008863658
84,512,0.019132348999846727
91,512,0.027954807999776676
8,1024,0.024258923003799282
211,512,0.013355456001590937
80,512,0.012483511003665626
33,1024,0.011664072997518815
224,1024,0.03064134500164073
212,1024,0.02035757699923124
105,512,0.0351327910029795
191,512,0.024281724996399134
103,1024,0.018744230008451268
38,512,0.0077635500056203455
250,1024,0.017859510000562295
147,1024,0.01710500400804449
45,512,0.012683592998655513
227,512,0.03134949199738912
32,1024,0.01574712200090289
189,1024,0.012456404001568444
241,1024,0.01521602900174912
168,512,0.021046358000603504
61,1024,0.018999716005055234
15,1024,0.01562112700776197
199,1024,0.016840775002492592
208,1024,0.013287519992445596
194,512,0.017490191996330395
76,512,0.014878674992360175
187,512,0.013024804007727653
110,1024,0.02194475699798204
218,512,0.021785288001410663
66,1024,0.010910013006650843
102,512,0.02305215800879523
184,1024,0.011486390008940361
13,1024,0.010804221994476393
41,512,0.011841821004054509
14,1024,0.023733733003609814
132,1024,0.03697106399340555
151,1024,0.022096894987043925
5,1024,0.01612645799468737
46,512,0.016155058998265304
244,1024,0.00862582100671716
181,512,0.014079806001973338
2,1024,0.012420876999385655
198,1024,0.025947382993763313
125,1024,0.00996232200122904
145,1024,0.018146148999221623
77,1024,0.012923253001645207
124,512,0.024768129995209165
23,512,0.013559090992202982
178,1024,0.008404610998695716
60,512,0.0114425299980212
89,1024,0.01387614500708878
176,1024,0.009650167005020194
190,1024,0.03149405699514318
71,1024,0.02020858800096903
237,512,0.01960536401020363
21,512,0.01671338701271452
192,1024,0.009570940004778095
226,512,0.022433101999922656
79,1024,0.006897954008309171
17,512,0.008499319010297768
171,1024,0.012662225009989925
162,512,0.015112113993382081
130,1024,0.023620449006557465
137,512,0.018779965990688652
133,512,0.03359802201157436
220,1024,0.009646096994401887
154,1024,0.024797264006338082
68,1024,0.015160700990236364
1,512,0.011540852996404283
101,1024,0.017544727001222782
215,512,0.01310785200621467
193,512,0.02119516699167434
163,512,0.018516410011216067
85,1024,0.019297866994747892
229,512,0.020909666010993533
131,1024,0.016840718002640642
42,512,0.014762544000404887
248,512,0.008758509007748216
180,1024,0.021868002993869595
196,512,0.011532594988238998
54,512,0.016320335998898372
26,512,0.018314273009309545
223,512,0.022781626001233235
120,512,0.007486121001420543
28,512,0.023473819994251244
115,1024,0.014727432993822731
63,1024,0.016906420001760125
37,512,0.02254621300380677
27,1024,0.0109354760061251
44,1024,0.018333541011088528
40,512,0.018956395011628047
109,512,0.028024726998410188
160,512,0.020993261990952305
36,1024,0.012721412000246346
233,512,0.01381167399813421
78,512,0.011349869004334323
121,512,0.011103585988166742
252,512,0.021788914003991522
255,512,0.01948390298639424
253,512,0.02255296900693793
257,1024,0.02156925600138493
256,512,0.023187201004475355
254,512,0.02670687300269492
259,512,0.024456660001305863
265,1024,0.009547855996061116
260,1024,0.022486762987682596
264,1024,0.01328138800454326
258,1024,0.03267218099790625
269,1024,0.009273427000152878
261,512,0.026678306006942876
266,1024,0.01345572700665798
262,1024,0.02016213900060393
271,1024,0.014219104996300302
273,1024,0.013678748000529595
272,1024,0.015255423000780866
